PERIOD_BEGIN	PERIOD_END	PERIOD_DURATION	REGION_TYPE	REGION_TYPE_ID	TABLE_ID	IS_SEASONALLY_ADJUSTED	REGION	CITY	STATE	STATE_CODE	PROPERTY_TYPE	PROPERTY_TYPE_ID	MEDIAN_SALE_PRICE	MEDIAN_SALE_PRICE_MOM	MEDIAN_SALE_PRICE_YOY	MEDIAN_LIST_PRICE	MEDIAN_LIST_PRICE_MOM	MEDIAN_LIST_PRICE_YOY	MEDIAN_PPSF	MEDIAN_PPSF_MOM	MEDIAN_PPSF_YOY	MEDIAN_LIST_PPSF	MEDIAN_LIST_PPSF_MOM	MEDIAN_LIST_PPSF_YOY	HOMES_SOLD	HOMES_SOLD_MOM	HOMES_SOLD_YOY	PENDING_SALES	PENDING_SALES_MOM	PENDING_SALES_YOY	NEW_LISTINGS	NEW_LISTINGS_MOM	NEW_LISTINGS_YOY	INVENTORY	INVENTORY_MOM	INVENTORY_YOY	MONTHS_OF_SUPPLY	MONTHS_OF_SUPPLY_MOM	MONTHS_OF_SUPPLY_YOY	MEDIAN_DOM	MEDIAN_DOM_MOM	MEDIAN_DOM_YOY	AVG_SALE_TO_LIST	AVG_SALE_TO_LIST_MOM	AVG_SALE_TO_LIST_YOY	SOLD_ABOVE_LIST	SOLD_ABOVE_LIST_MOM	SOLD_ABOVE_LIST_YOY	PRICE_DROPS	PRICE_DROPS_MOM	PRICE_DROPS_YOY	OFF_MARKET_IN_TWO_WEEKS	OFF_MARKET_IN_TWO_WEEKS_MOM	OFF_MARKET_IN_TWO_WEEKS_YOY	PARENT_METRO_REGION	PARENT_METRO_REGION_METRO_CODE	LAST_UPDATED
2017-11-01	2018-01-31	90	zip code	2	18434	false	Zip Code: 44017		Ohio	OH	All Residential	-1	127000	-0.0585618977	0.05877448937	126900	0.0152	-0.01360279829	91.86351706	-0.033831401	0.09635363974	95.151515152	0.04380992372	0.08869566139	63	-0.05970149254	0.01612903226	57	-0.1230769231	-0.1230769231	45	-0.2105263158	-0.1964285714	48	0.04347826087	-0.3043478261	NA	NA	NA	38	-1	-14.5	0.9963500766	0.004991470495	0.02462626022	0.2222222222	0.04311774461	0.1093189964	NA	NA	NA	0.298245614	-0.1171390013	-0.009446693657	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2020-04-01	2020-06-30	90	zip code	2	18512	false	Zip Code: 44121		Ohio	OH	All Residential	-1	119887.5	0.08988636364	0.1204439252	123900	0.04117647059	0.127388535	79.569302399	0.06480466077	0.1505020517	83.763004945	0.06826079389	0.1240454857	178	0.2624113475	-0.01657458564	231	0.115942029	0.03125	204	0.0303030303	-0.1013215859	139	-0.007142857143	-0.3317307692	NA	NA	NA	42	-1	-13	0.9857537544	0.01277692375	0.0098886911	0.3483146067	0.02207347199	0.1052206841	NA	NA	NA	0.5108225108	-0.01091661961	0.1135010823	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2025-06-01	2025-08-31	90	zip code	2	18512	false	Zip Code: 44121		Ohio	OH	All Residential	-1	190000	0	0.08571428571	184450	-0.002970278298	0.08563861095	135.150812065	0.04349220582	0.1081723988	121.320890165	-0.006708119796	0.06805105387	129	-0.07194244604	-0.1677419355	145	-0.0522875817	-0.1666666667	158	-0.07058823529	-0.1595744681	123	0.06956521739	0.1826923077	NA	NA	NA	34	1	13	1.000253909	0.002235522678	-0.01158500856	0.4496124031	0.06831743907	-0.07941985496	NA	NA	NA	0.5034482759	-0.02596348884	-0.1114942529	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2023-03-01	2023-05-31	90	zip code	2	18497	false	Zip Code: 44106		Ohio	OH	All Residential	-1	319950	0.154012624	0.5722358722	260000	-0.1326105088	-0.08595535243	144.425859119	0.1817996171	0.2890455519	137.665198238	-0.1420582394	0.06991298164	58	0.16	0	78	0.2380952381	0.1470588235	83	0.296875	0.01219512195	66	0.32	-0.09589041096	NA	NA	NA	30.5	-1.5	-7.5	0.9920827212	0.007682453982	0.01192421693	0.3448275862	0.004827586207	0	NA	NA	NA	0.5256410256	-0.04578754579	-0.04788838612	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2012-02-01	2012-04-30	90	zip code	2	18500	false	Zip Code: 44109		Ohio	OH	All Residential	-1	31550	0.07863247863	0.1420607772	45900	0.1060240964	0	22.537901728	0.07667266409	0.1633693824	32.337890242	0.1186380803	-0.05100729791	76	0.1176470588	0.08571428571	76	0.1343283582	0.1014492754	128	-0.0447761194	-0.06569343066	246	0.008196721311	-0.08208955224	NA	NA	NA	114.5	13	-12.5	0.9273492532	0.01695159613	0.007591198998	0.1842105263	-0.006965944272	-0.01578947368	NA	NA	NA	0	0	0	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2016-04-01	2016-06-30	90	zip code	2	18537	false	Zip Code: 44146		Ohio	OH	All Residential	-1	74900	0	-0.05189873418	87250	-0.02947719689	0.09198998748	59.47228724	0.0806096202	-0.1036486626	66.20191589	-0.04974991865	0.0854557665	81	0.2089552239	0.2089552239	104	-0.009523809524	-0.1111111111	108	0.1020408163	-0.1692307692	120	0.02564102564	-0.2899408284	NA	NA	NA	93	-1	-16	0.9471658635	0.0009393801878	0.001656836174	0.1234567901	0.004053805049	-0.05564768749	NA	NA	NA	0.2692307692	0.04065934066	0.01282051282	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2017-10-01	2017-12-31	90	zip code	2	18510	false	Zip Code: 44119		Ohio	OH	All Residential	-1	41914	-0.2704264578	-0.2016380952	59900	-0.001666666667	-0.001658347153	32.986111111	-0.2716909874	-0.03240740741	43.375394322	-0.02076073133	0.001682439537	37	0.15625	0	47	0	0.02173913043	47	-0.09615384615	0.2368421053	50	-0.03846153846	-0.05660377358	NA	NA	NA	83	13	-5	0.9218613586	-0.03954335432	-0.05727612714	0.1351351351	0.01013513514	-0.05405405405	NA	NA	NA	0.2978723404	-0.02127659574	0.1239592969	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2018-11-01	2019-01-31	90	zip code	2	18536	false	Zip Code: 44145		Ohio	OH	All Residential	-1	222500	-0.01766004415	-0.06315789474	212450	-0.0270208381	-0.240978921	110.254144147	-0.01341550323	0.02573021786	121.392398231	0.02886801523	0.002684134618	116	-0.1532846715	-0.06451612903	112	-0.05882352941	-0.03448275862	98	-0.09259259259	0.3066666667	117	0.05405405405	0.1142857143	NA	NA	NA	60	5.5	-9	0.9571628813	-0.002851206912	-0.004846401472	0.1206896552	-0.003397936068	-0.008342602892	NA	NA	NA	0.3571428571	0.02941176471	0.09852216749	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2024-02-01	2024-04-30	90	zip code	2	18512	false	Zip Code: 44121		Ohio	OH	All Residential	-1	165307.5	0.01571116525	0.07973546702	172500	0.01530311948	0.07879924953	114.034299799	-0.009748182977	0.08580485461	118.968253968	0.02723030354	0.09515214365	114	0.1875	0.08571428571	163	0.1013513514	0.2255639098	167	0.2014388489	0.1517241379	85	0.2878787879	-0.05555555556	NA	NA	NA	28	-1	-30	0.9902948732	-0.0002165155773	0.008662604011	0.3421052632	0.01918859649	0.04686716792	NA	NA	NA	0.6687116564	0.06736030509	0.104801882	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2014-08-01	2014-10-31	90	zip code	2	18537	false	Zip Code: 44146		Ohio	OH	All Residential	-1	72700	0.03120567376	0.004143646409	70730	-0.1097545626	-0.04354293442	57.323463573	0.02256833227	-0.04460894044	53.225806452	-0.09607906462	-0.07324019063	94	0.1325301205	0.06818181818	91	0.1234567901	0.08333333333	130	0.1016949153	0.1926605505	185	-0.02116402116	-0.1513761468	NA	NA	NA	105.5	3.5	-12.5	0.9606098816	-0.00341737386	0.01865916783	0.2127659574	0.01999487311	-0.003143133462	NA	NA	NA	0	0	-0.0119047619	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2024-08-01	2024-10-31	90	zip code	2	18528	false	Zip Code: 44137		Ohio	OH	All Residential	-1	134450	0.07345309381	0.09531568228	138950	0.02964060763	0.1116	116.510955348	0.08168030981	0.1691614227	117.169179229	0.006636078945	0.182133772	106	-0.05357142857	-0.1016949153	124	-0.1014492754	-0.02362204724	118	-0.2027027027	-0.1449275362	81	-0.1473684211	-0.1382978723	NA	NA	NA	33	0	2	0.9947968488	0.007750675468	0.001711410364	0.4811320755	0.01684636119	0.01503038056	NA	NA	NA	0.4758064516	-0.05317905563	-0.01238252477	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2022-11-01	2023-01-31	90	zip code	2	18533	false	Zip Code: 44142		Ohio	OH	All Residential	-1	175000	-0.02777777778	-0.03846153846	179900	0	0.05854974566	139.437856829	-0.04562533548	0.01501906574	150.732127476	-0.04086767306	0.05903776609	50	-0.1525423729	-0.3506493506	50	-0.1379310345	-0.2307692308	41	-0.3692307692	-0.18	14	-0.3913043478	-0.2631578947	NA	NA	NA	18	6	-10.5	0.9853284766	-0.01527791985	-0.01802173246	0.3	-0.1406779661	-0.1545454545	NA	NA	NA	0.46	-0.1606896552	-0.1861538462	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2022-05-01	2022-07-31	90	zip code	2	18514	false	Zip Code: 44123		Ohio	OH	All Residential	-1	124950	0.08652173913	0.06340425532	125000	0.04166666667	0.03135313531	102.176174889	0.05481874665	0.1380426752	97.900629811	0	0.05254291917	86	-0.09473684211	-0.0652173913	96	-0.06796116505	-0.0303030303	119	0.1121495327	-0.09160305344	78	0.1641791045	-0.07142857143	NA	NA	NA	38	-2	2	0.9922947893	-0.003048702145	-0.02971578198	0.4418604651	0.02080783354	-0.0690091001	NA	NA	NA	0.6666666667	0.04530744337	-0.0202020202	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2013-09-01	2013-11-30	90	zip code	2	18502	false	Zip Code: 44111		Ohio	OH	All Residential	-1	44500	0.04705882353	0.1710526316	60000	-0.0990990991	0.2024048096	31.360201511	-0.05919395466	0.05341485855	47.226914414	-0.07962676247	0.2522717958	122	-0.03937007874	0.3406593407	121	-0.03968253968	0.3444444444	163	-0.02976190476	0.4424778761	277	-0.09477124183	0.2256637168	NA	NA	NA	109	11	14	0.937265878	0.008624155761	0.008051308414	0.131147541	-0.002710726733	-0.03368762385	NA	NA	NA	0	0	0	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2012-04-01	2012-06-30	90	zip code	2	18510	false	Zip Code: 44119		Ohio	OH	All Residential	-1	32000	0.2075471698	-0.1111111111	47000	0.1058823529	-0.2153589316	22.257653061	0.02385204082	-0.1830132053	36.538461538	0.152991453	-0.1619503122	27	-0.06896551724	-0.3076923077	27	-0.06896551724	-0.2894736842	63	-0.05970149254	0.1666666667	143	0.02877697842	0.2222222222	NA	NA	NA	223	0	97	0.8803645574	-0.0166563478	0.0220793404	0.1111111111	0.007662835249	0.08547008547	NA	NA	NA	0	0	0	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2025-09-01	2025-11-30	90	zip code	2	18520	false	Zip Code: 44129		Ohio	OH	All Residential	-1	225000	0	0.1029411765	215000	-0.02228285584	0.02870813397	163.622756646	-0.04332371215	0.02245372355	162.141779789	-0.0005113662777	0.03302700938	100	0.02040816327	0.0989010989	96	-0.08571428571	0.04347826087	101	-0.1721311475	0.0412371134	46	-0.1636363636	0.04545454545	NA	NA	NA	14.5	3	-6.5	1.006350908	-0.003938552307	-0.0004744181883	0.51	-0.01040816327	-0.06142857143	NA	NA	NA	0.5520833333	-0.1050595238	-0.03487318841	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2021-07-01	2021-09-30	90	zip code	2	18502	false	Zip Code: 44111		Ohio	OH	All Residential	-1	139500	-0.003571428571	0.1625	129900	-0.0007692307692	0.0834028357	108.020034001	-0.01875565727	0.2398512988	100.732600733	-0.03296703297	0.1190853876	198	0.04761904762	0.2073170732	229	0.004385964912	0.0269058296	263	-0.02230483271	0.1535087719	129	-0.007692307692	0.2169811321	NA	NA	NA	16.5	5.5	-6.5	1.026322394	-0.01875589878	0.02526364299	0.5555555556	-0.09523809524	0.03116531165	NA	NA	NA	0.6593886463	-0.07306749406	-0.02671000842	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2022-10-01	2022-12-31	90	zip code	2	18518	false	Zip Code: 44127		Ohio	OH	All Residential	-1	47450	-0.1950805768	1.206976744	49900	0	0.1088888889	38.340643275	0.03024945983	0.6905605398	47.148792103	0.2667239543	0.2562826126	4	-0.3333333333	0	14	0.07692307692	-0.2631578947	10	-0.1666666667	-0.2307692308	12	-0.3333333333	-0.4782608696	NA	NA	NA	42	15.5	-24.5	0.8544508256	-0.02316890428	0.03065205906	0	-0.1666666667	-0.25	NA	NA	NA	0.2142857143	-0.1703296703	-0.1015037594	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2016-10-01	2016-12-31	90	zip code	2	18469	false	Zip Code: 44070		Ohio	OH	All Residential	-1	137250	-0.01258992806	0.05658198614	139950	0.0003573981415	0.005026929982	83.892315057	0.01077901033	0.02974498272	87.610619469	0	0.09595357634	104	-0.1404958678	0.05050505051	121	-0.032	0.1	100	-0.0990990991	0.06382978723	85	-0.1826923077	-0.3307086614	NA	NA	NA	52	0	-4	0.9539016035	-0.008072583495	-0.01513927213	0.125	-0.05681818182	-0.04671717172	NA	NA	NA	0.2148760331	-0.02512396694	-0.03966942149	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2014-08-01	2014-10-31	90	zip code	2	18531	false	Zip Code: 44140		Ohio	OH	All Residential	-1	192000	-0.1272727273	-0.04	189900	0.002375296912	0.002375296912	117.333505297	-0.01978435574	-0.003731873202	119.165247019	0.02472838876	-0.007377058211	67	-0.02898550725	-0.1066666667	67	-0.02898550725	-0.1066666667	81	-0.1649484536	0.125	117	-0.1136363636	0.2446808511	NA	NA	NA	76	0	-7	0.9604113475	-0.0009361187571	-0.009372995103	0.1194029851	-0.04001730478	-0.01393034826	NA	NA	NA	0	0	0	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2013-07-01	2013-09-30	90	zip code	2	18504	false	Zip Code: 44113		Ohio	OH	All Residential	-1	206000	0.03	0.01602959309	152450	0.09676258993	-0.23775	127.895179372	-0.02117556054	-0.07915470852	111.401628804	-0.01338539554	-0.2455715971	60	0.01694915254	0.3636363636	58	0.01754385965	0.3488372093	62	-0.1014492754	0.2156862745	102	-0.1052631579	-0.1130434783	NA	NA	NA	120.5	29.5	-116.5	0.9719210946	-0.006783870375	0.01800125642	0.2333333333	0.04689265537	0.07424242424	NA	NA	NA	0	0	0	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2016-05-01	2016-07-31	90	zip code	2	18504	false	Zip Code: 44113		Ohio	OH	All Residential	-1	196750	0.003826530612	0.01705867149	262950	0.09608170071	0.1437581557	147.696476965	-0.02416483972	-0.04752926461	160.191385521	-0.01738200438	0.05190059202	62	-0.07462686567	0.1071428571	76	-0.1460674157	0.1875	98	-0.08411214953	0.3424657534	134	-0.09459459459	0.7866666667	NA	NA	NA	64.5	3.5	-8	0.959067655	0.01493288978	-0.04223580843	0.2096774194	0.04549831488	-0.1653225806	NA	NA	NA	0.2763157895	-0.06076286221	-0.1299342105	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2017-07-01	2017-09-30	90	zip code	2	18436	false	Zip Code: 44022		Ohio	OH	All Residential	-1	337000	-0.02177068215	0.01966717095	362000	0.03517300543	0.03428571429	138.753651412	0.01983933788	0.03720651233	138.353321033	-0.02317383932	0.01624452136	94	-0.265625	-0.09615384615	93	-0.1142857143	0.08139534884	92	-0.1711711712	-0.1238095238	172	0.005847953216	-0.08510638298	NA	NA	NA	86	7	-7.5	0.9583357796	-0.003257232608	0.003726067636	0.1063829787	0.01263297872	0.01022913257	NA	NA	NA	0.2795698925	-0.006144393241	0.02375593898	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2014-07-01	2014-09-30	90	zip code	2	18501	false	Zip Code: 44110		Ohio	OH	All Residential	-1	16500	-0.02941176471	0.2267657993	16900	-0.4059753954	-0.155	11.049723757	0.06332731778	-0.1818198073	16.564417178	-0.04809815951	0.1546846342	27	-0.06896551724	0.2272727273	26	-0.03703703704	0.1818181818	34	0	-0.4035087719	64	-0.0303030303	-0.4336283186	NA	NA	NA	97	-29	-1	0.9223546351	0.05080795958	0.06039426152	0.2222222222	0.08429118774	0.1313131313	NA	NA	NA	0	0	0	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2020-06-01	2020-08-31	90	zip code	2	18519	false	Zip Code: 44128		Ohio	OH	All Residential	-1	56175	0.125751503	0.1235	67950	0.04538461538	0.2606679035	52.846401719	0.2439338678	0.2222135887	61.698841699	0.01251894532	0.1793205711	81	0.08	0.1095890411	107	0.01904761905	0.1505376344	96	0.09090909091	-0.186440678	72	-0.06493506494	-0.4146341463	NA	NA	NA	78	1	15	0.954532776	0.02503977926	0.001261885357	0.2592592593	0.07259259259	0.06747843734	NA	NA	NA	0.3738317757	0.09764129951	0.0297457542	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2021-04-01	2021-06-30	90	zip code	2	18518	false	Zip Code: 44127		Ohio	OH	All Residential	-1	45000	0	1.647058824	50000	0.1111111111	0.2531328321	33.185840708	0	1.08485164	34.901841792	-0.01742040287	0.4053808295	5	0	-0.2857142857	10	-0.09090909091	-0.6153846154	8	-0.3333333333	0.6	11	-0.1538461538	0.375	NA	NA	NA	39	0	-105	0.9705123267	0.06109643881	0.05037184978	0.2	0.2	-0.2285714286	NA	NA	NA	0.4	-0.1454545455	0.3230769231	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2013-05-01	2013-07-31	90	zip code	2	18523	false	Zip Code: 44132		Ohio	OH	All Residential	-1	36250	0.1507936508	0.006944444444	48450	0.06600660066	0.07906458797	30.978527307	0.1069260346	0.08540676184	40.271493213	0	0.1333004763	47	0.09302325581	-0.1132075472	45	0.09756097561	-0.1176470588	65	-0.1447368421	0.04838709677	134	-0.03597122302	0.046875	NA	NA	NA	104	-17	-79	0.9338045361	0.00992464493	0.0001326984645	0.2340425532	0.001484413657	0.06423123244	NA	NA	NA	0	0	0	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2022-10-01	2022-12-31	90	zip code	2	18535	false	Zip Code: 44144		Ohio	OH	All Residential	-1	150000	0.003680160589	0.04166666667	157450	0.05036691127	0.06926994907	123.899928046	0.03429505151	0.03838116775	128.549159336	0.03182315776	0.07281266413	64	-0.1111111111	-0.4285714286	67	-0.01470588235	-0.2555555556	62	-0.01587301587	-0.2051282051	26	-0.1612903226	0.1818181818	NA	NA	NA	22.5	6.5	-7.5	0.9814157299	-0.002097333657	-0.01801541068	0.34375	0.05208333333	-0.1383928571	NA	NA	NA	0.5373134328	-0.02151009658	-0.05157545605	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2023-03-01	2023-05-31	90	zip code	2	18516	false	Zip Code: 44125		Ohio	OH	All Residential	-1	129900	-0.0007692307692	0.0392	129900	0.003863987635	0	95.208845209	-0.01366376187	0.0009347291956	101.190982776	0.01311591814	0.01681516754	141	0.1949152542	0.01438848921	151	0.05594405594	-0.07926829268	130	0.007751937984	-0.2073170732	75	-0.0625	0.07142857143	NA	NA	NA	51	0	20	0.9789846331	0.00967726414	-0.0253360038	0.3191489362	0.05643707176	-0.1772539415	NA	NA	NA	0.5231788079	0.03366831844	-0.2085285091	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2013-11-01	2014-01-31	90	zip code	2	18503	false	Zip Code: 44112		Ohio	OH	All Residential	-1	15500	0.03678929766	0.2423355909	23900	0.06696428571	0.49375	8.018098205	0.1295202268	-0.001060808378	22.634676324	-0.02897238569	1.287773325	18	-0.25	0.2857142857	18	-0.25	0.2857142857	55	0.1	0.07843137255	110	-0.02654867257	0.009174311927	NA	NA	NA	112.5	29	21	0.9067829394	-0.01585964625	0.04772057002	0.1666666667	-0.08333333333	0.02380952381	NA	NA	NA	0	0	0	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2012-12-01	2013-02-28	90	zip code	2	18506	false	Zip Code: 44115		Ohio	OH	All Residential	-1	152000	0.1828793774	0.6441319632	81400	0.4826958106	0.8129175947	149.459193707	0.4112522846	0.6323908739	37.158808933	0	0.1238677624	1	-0.5	-0.5	1	-0.5	-0.5	8	0.3333333333	7	14	0.1666666667	13	NA	NA	NA	129	-4	-297	0.9217707702	0.00396632503	-0.03013368432	0	0	0	NA	NA	NA	0	0	0	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2016-03-01	2016-05-31	90	zip code	2	18518	false	Zip Code: 44127		Ohio	OH	All Residential	-1	5500	-0.08333333333	-0.6879432624	13750	0.3189448441	-0.4477911647	4.256965944	-0.05847252452	-0.5890541367	9.500848637	0.3934578001	-0.6501568713	7	-0.2222222222	0.75	9	0	0.8	9	0.2857142857	0.2857142857	12	0	-0.3333333333	NA	NA	NA	32	-10	-271.5	0.7878267096	-0.04281761661	-0.05855010196	0	0	0	NA	NA	NA	0.1111111111	0	-0.08888888889	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2014-03-01	2014-05-31	90	zip code	2	18509	false	Zip Code: 44118		Ohio	OH	All Residential	-1	115000	0.1138014528	-0.06715282876	139900	0.006474820144	0.02490842491	65.633802817	0.1331807986	-0.04971917394	80.989110708	0.0215078157	0.01848176631	149	0.5204081633	-0.1436781609	146	0.5208333333	-0.1560693642	311	0.04362416107	-0.02507836991	428	-0.02059496568	0.01182033097	NA	NA	NA	98	-19	-6	0.9494198304	0.0101937158	-0.00749595447	0.1610738255	0.008012601014	0.01739566458	NA	NA	NA	0	0	0	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2020-04-01	2020-06-30	90	zip code	2	18538	false	Zip Code: 44147		Ohio	OH	All Residential	-1	267100	-0.04861976848	0.1365957447	262450	-0.09343696028	0.0712244898	125.792484084	0.04059046329	0.05764347402	133.321339007	0.0194305369	0.08551551645	90	0.25	0.01123595506	122	0.2323232323	0.22	104	0.009708737864	-0.06306306306	51	0.02	-0.301369863	NA	NA	NA	38	-1	1	0.9814632857	0.001333996278	-0.001264712455	0.2444444444	0.02222222222	0.008489388265	NA	NA	NA	0.5655737705	-0.02028481537	0.005573770492	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2013-04-01	2013-06-30	90	zip code	2	18506	false	Zip Code: 44115		Ohio	OH	All Residential	-1	40100	-0.002487562189	0.1457142857	79000	0.05333333333	1.244318182	28.159298988	0.004243047027	0.354864557	60.030395137	0.05333333333	1.507936508	6	-0.1428571429	5	6	-0.1428571429	5	5	0	-0.375	9	0	0.125	NA	NA	NA	80.5	12.5	49.5	0.7980402533	-0.003613297147	-0.1017026773	0.1666666667	0.02380952381	0.1666666667	NA	NA	NA	0	0	0	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2013-05-01	2013-07-31	90	zip code	2	18494	false	Zip Code: 44103		Ohio	OH	All Residential	-1	34500	5.9	-0.6515151515	50000	0.2531328321	2.703703704	29.74689876	7.174447779	-0.2696245318	30.411585366	0.03602134146	1.037401704	8	0.6	-0.1111111111	8	0.6	0	21	-0.2222222222	-0.475	57	-0.109375	-0.1857142857	NA	NA	NA	84.5	-35.5	-21.5	0.915461932	-0.1152018486	0.04888114094	0	-0.2	-0.1111111111	NA	NA	NA	0	0	0	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2013-01-01	2013-03-31	90	zip code	2	18536	false	Zip Code: 44145		Ohio	OH	All Residential	-1	185500	-0.1166666667	0.1074626866	219950	0.1164974619	0.2055357632	90.690850894	-0.05564636451	0.04424036886	102.636523547	0.05844585137	0.09296493519	82	-0.02380952381	0.3225806452	80	-0.0243902439	0.3333333333	164	0.3333333333	0.1388888889	263	0.09128630705	-0.06071428571	NA	NA	NA	171.5	21.5	21.5	0.9480328646	-0.002446229208	0.0197372813	0.07317073171	-0.01016260163	0.02478363493	NA	NA	NA	0	-0.01219512195	0	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2017-07-01	2017-09-30	90	zip code	2	18493	false	Zip Code: 44102		Ohio	OH	All Residential	-1	84550	0.1582191781	0.496460177	122400	0.2252252252	0.8545454545	58.104738155	0.1473102545	0.7413796147	67.977941176	0.1286616826	0.4955147059	120	-0.1240875912	0.08108108108	146	-0.08176100629	0.08955223881	214	0.04901960784	0.5177304965	231	0.07943925234	0.2287234043	NA	NA	NA	57.5	5.5	-19.5	0.9615412577	0.0007392573324	0.03785137625	0.2166666667	0.00498783455	0.0004504504505	NA	NA	NA	0.2876712329	-0.05195140863	-0.01829891638	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2020-12-01	2021-02-28	90	zip code	2	18536	false	Zip Code: 44145		Ohio	OH	All Residential	-1	269900	-0.02563176895	0.2380733945	299900	0.04313043478	-0.01067997196	137.814603372	0.0315824913	0.1238921532	136.892539357	-0.01745530653	0.02952904426	105	-0.1463414634	0.1538461538	103	0.05102040816	-0.176	91	0	-0.09	56	-0.09677419355	-0.4455445545	NA	NA	NA	36	-4	-30	0.9727858577	-0.00357227839	0.0008043789025	0.2	-0.07642276423	-0.04175824176	NA	NA	NA	0.5145631068	0.02476718843	0.1545631068	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2025-02-01	2025-04-30	90	zip code	2	18520	false	Zip Code: 44129		Ohio	OH	All Residential	-1	206000	0.009803921569	0.0813648294	210000	0.05	0.05052526263	162.141779789	0.004814708783	0.1573936255	161.590859748	-0.000688104189	0.04897631281	77	-0.0375	0.2419354839	105	0.1290322581	0.2804878049	96	0.1294117647	0.28	30	0.3043478261	0.3043478261	NA	NA	NA	24	-6	4	0.9969347589	0.0124395956	-0.006415658459	0.5324675325	0.1199675325	0.08085462924	NA	NA	NA	0.7238095238	0.06789554531	0.05307781649	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2019-10-01	2019-12-31	90	zip code	2	18538	false	Zip Code: 44147		Ohio	OH	All Residential	-1	210000	0	-0.1340206186	209950	-0.06647398844	-0.1568273092	107.903178769	-0.04469719063	-0.1029095722	119.119222867	-0.02105450478	0.02375727887	67	-0.08219178082	0.09836065574	64	-0.1111111111	0.1851851852	42	-0.3333333333	-0.2631578947	41	-0.2545454545	-0.3492063492	NA	NA	NA	50.5	3.5	-2	0.9644542058	0.0008282779817	0.0006000332704	0.08955223881	-0.006338172153	0.05676535356	NA	NA	NA	0.3125	-0.1180555556	-0.03935185185	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2020-09-01	2020-11-30	90	zip code	2	18529	false	Zip Code: 44138		Ohio	OH	All Residential	-1	194950	0.04530831099	0.1743975904	188000	-0.005027785128	0.04444444444	113.483831605	0.007969211996	0.2002357783	114.407630522	0.009143894108	0.120433036	138	-0.04166666667	0.5	139	-0.1472392638	0.6547619048	133	-0.125	0.3434343434	51	-0.1355932203	-0.4631578947	NA	NA	NA	26	-4	-22	0.9882431144	-0.001623412762	0.02515843523	0.3623188406	-0.005736714976	0.2101449275	NA	NA	NA	0.5611510791	-0.009401068103	0.2873415553	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
